title,url,has_fee
Applications of Neural Net Models to Identify Placebo Responders in Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328852,FALSE
Control of Type I Error Rates in Bayesian Sequential Designs,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328889,FALSE
Clinical Trial Design Comparison with Covariate-Adjusted and Response Adaptive Randomization,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328927,FALSE
Methods for Combining Controlled and Uncontrolled Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328966,FALSE
Using Wearable Devices to Quantify Modulation of Circadian Rhythms,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329076,FALSE
Sample Size Calculation for a Pilot Study,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329244,FALSE
Use of Propensity Score and Disease Risk Score for Multiple Treatments with Time-To-Event Outcome,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329300,FALSE
Endpoint and Time-To-Event Analyzes in Interim Clinical Trial Reports,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329438,FALSE
"Univariate, Multivariate and Model-Based Prediction on Truncated Continuous Data with Shiny/R",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329448,FALSE
A Bayesian Adaptive Design in Cancer Phase I/II Trials with Drug Combinations Using Escalation with Overdose Control (EWOC) and Adaptive Randomization,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329543,FALSE
An Evaluation of Statistical Methods with Missing Data in Small Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329693,FALSE
Response to Regulatory Issues in an Adaptive Medical Device Study ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329826,FALSE
A Comparison of MI and MMRM for Treatment of Missing Data ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329950,FALSE
Evaluating the Impact of Missing Data Mechanisms and Imputation Methods in Analysis of Bivariate Longitudinal Data with Subject Effect,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330123,FALSE
"Some Statistical Issues Regarding to Assay Sensitivity in ""Hybrid TQT"" Study",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330132,FALSE
Sample Size in Adaptive Design with Treatment Selection ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330140,FALSE
Sequential Parallel Comparison Design with Binary and Time-to-Event Outcomes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330332,FALSE
Power and Type I Error Assessments on Methods to Size Binomial Endpoints Under Unequal Randomization Ratios,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330394,FALSE
The Modified Toxicity Probability Interval Design with Consideration of Late Onset Toxicities ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330429,FALSE
Event Projection for Blinded Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330483,FALSE
A Novel Approach of Using Prior Elicitation Information to Direct Design of a Phase 2 POC Study,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330508,FALSE
Statistical Methods to Estimate Diagnostic Testing Accuracy of ULTE4 to Determine Aspirin Intolerance in Asthma Using Meta-Analysis Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330566,FALSE
Non-Inferiority Margins in Superiority/Non-Inferiority Seamless Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330648,FALSE
Determination of Optimal Cut-Off Points for Biomarkers in Oncology Research,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330652,FALSE
 Using Tradition to Guide Non-Traditional Decisions in Phase 1 Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330737,FALSE
PFS2: Event or Censor?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330811,FALSE
Imbalanced ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330855,FALSE
Seeking Optimal Oral Cancer Drug Combinations,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330860,FALSE
Safety Data Presentations in USPIs: Methodological Considerations,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330908,FALSE
Optimal Drug Combinations for Treating KB Oral Cancer,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330950,FALSE
A Novel Outlier Test for Plate Based Dilution Bioassay,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333066,FALSE
Propensity Score Analysis in medication adherence,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333132,FALSE
Missing data imputation in confirmatory clinical trials - a comparison case study,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333137,FALSE
Strategies for Adjusting for Urinary Creatinine or Serum Lipids When Exposure Is Measured on Pooled Specimens,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328367,FALSE
Performance of Df-Adjustment and HCCM Methods in Heteroscedastic Factorial ANOVA Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329210,FALSE
A Subregion-Based Burden Test for Simultaneous Identification of Susceptibility Loci and Sub-Regions Within ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329952,FALSE
Probabilistic or Deterministic Data Linkage? Experience from Linking Cancer Registry Data with Health Claims Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330814,FALSE
Generating Survival Times Using Cox Proportional Hazards Models with Cyclic Time-Varying Covariates,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326996,FALSE
A Bayesian Model for Repeated Measures Count Data with Multiple Inflated Values,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330113,FALSE
Patient- and Site-Level Factors Associated with Abstinence Outcome in a Multisite Clinical Trial of a Technology-Delivered Psychosocial Intervention for Substance Use Disorders,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328788,FALSE
Models for Repeated Clustered Data with Informative Cluster Sizes with Applications in Psychiatry,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330545,FALSE
Sparse Causal Dynamic Network Modeling of fMRI,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330831,FALSE
Use of Modified Risk Function in Drug Intervention Planning ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329142,FALSE
Preventing False Discovery of Heterogeneous Treatment Effect Subgroups in Randomized Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328421,FALSE
Using Stratified Propensity Score Matching Approach to Adjust Risk Assessment for Breast Reconstruction Patients,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328589,FALSE
Statistical Analysis of Radiomics Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329722,FALSE
Parametric and Non-Parametric Statistical Methods to Detect Sleep Patterns from Accelerometer Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330237,FALSE
Bayesian Hierarchical Models for Voxel-Wise Classification of Prostate Cancer Using Nearest-Neighbor Gaussian Process,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330253,FALSE
Visualizing Lupus Symptom Clusters,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330455,FALSE
Using 100% Medicare Claims Data for Diabetes Surveillance: a Novel Framework,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332844,FALSE
Variance Estimation Under Model-Implied Randomization of Nonrandom Samples ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332830,FALSE
Addressing Challenges in an International Study with Propensity Scores: a Case Study from Indonesia,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332863,FALSE
Bayesian Methods for Stratified Sample Allocation Using Imperfect Information,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332608,FALSE
Are Shoppers Representative of the Population? Using Geofenced Grocery and Convenience Stores to Represent the Population,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333015,FALSE
NAICS 2017: a New Process Yields Interesting Results,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332612,FALSE
Combining Probability and Nonprobability Samples for Population Inference,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332656,FALSE
Willingness to Collect Smartphone Sensor Measurements in a Dutch Probability-Based General Population Panel,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332682,FALSE
"Different Linkage Methods, Same Results? Linking National Center for Health Statistics Survey Data to Centers for Medicare and Medicaid Administrative Records",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332740,FALSE
Sampling from Twitter: Can a Probability Sample Be Drawn to Target Hard to Reach Populations?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332741,FALSE
Can We Increase Contact Rates and Reduce Costs in a Longitudinal Survey by Including an SMS in the Contact Protocol? Results from an Embedded Experiment,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332781,FALSE
Record Linkage as a Decision Problem,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332588,FALSE
Using Fully Bayesian MRP to Estimate Analytic Quantities,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333013,FALSE
Re-Engineered Address Canvassing for the 2018 End-to-End Census Test,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333039,FALSE
When to Use Commercial Data for Improved Efficiency,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332979,FALSE
"Samples, Unite! Understanding the Consequences of Combining Probability and Non-Probability Samples When Linking Records Is Difficult",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332987,FALSE
Subset Testing and Analysis of Multiple Phenotypes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332748,FALSE
ProxECAT: Proxy External Controls Association Test. a New Case-Control Gene Region Association Test Using Allele Frequencies from Public Controls,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332727,FALSE
NanoStringDiffWeb: a Web-Based Tool for Differential Expression Analysis of NanoString NCounter Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332751,FALSE
Three-Component Dissection of Tumor Cellular Heterogeneity by a Bayesian Hierarchical Model,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332766,FALSE
Visualization Methods for RNA-Sequencing Data Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332550,FALSE
A Bayesian Gene-Based GWAS Analysis of Osteosarcoma Trio Data Using a Hierarchically Structured Prior,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332644,FALSE
Differences in Gene Silencing Effect of MiRNA and Methylation in Two Histologic Subtypes ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332953,FALSE
SAVER: Gene Expression Recovery for UMI-Based Single Cell RNA Sequencing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332551,FALSE
Dysregulated Expression of Glucose Metabolic Enzymes Is Associated with Poor Prognosis of Patients with Hepatocellular Cancer,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332553,FALSE
An Ensemble RNA-Seq Differential Analysis Method for False Discovery Rate Control,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332590,FALSE
A Two-Stage Microbial Association Mapping Framework with Advanced FDR Control,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332593,FALSE
Penalized Latent Dirichlet Allocation Model in Single Cell RNA Sequencing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332539,FALSE
THREE-WAY CLUSTERING of MULTI-TISSUE MULTI-INDIVIDUAL GENE EXPRESSION DATA USING SEMI-NONNEGATIVE TENSOR DECOMPOSITION,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332607,FALSE
Fisher's Exact Approach for Post Hoc Analysis of a Chi-Squared Test,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332536,FALSE
Four-Step Cross-Validation Procedure in Biomarker Prognostic Cox Model Development ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332941,FALSE
Microbial Network Estimation Using Compositional Graphical Lasso,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332956,FALSE
Differential Abundance Analysis with Empirical Bayes Shrinkage Estimation of Variance (DASEV) for Proteomic and Metabolomic Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332784,FALSE
A Probabilistic Model to Estimate the Temporal Order of Pathway Mutations During Tumorigenesis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332900,FALSE
Using Area Under PSD to Detect the Tumor Heterogeneity Difference with Single Cell Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332902,FALSE
 Identifying Direct Targets with Knockdown Experiment: An Adaptive Approach Detecting Strong Signals,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332914,FALSE
Meta-Analysis of the Difference of Medians,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332842,FALSE
Model Validation of Time-To-Event Analyzes via the Concordance Statistic,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332839,FALSE
A Comparative Longitudinal Study of the Distributions of Observed Versus Estimated Untreated Natural Blood Pressures,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332865,FALSE
Meta-Analysis of Depression on the Risk of Fracture and Bone Loss in Prospective Cohort Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332578,FALSE
Expected Versus Observed Effects on Conditional Probability for Clinical Trial Futility Assessment ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332827,FALSE
Logistic Regression with a Right-Skewed Exposure Variable Measured in Pools and Subject to Errors,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332999,FALSE
Invalid Statistical Inference Due to Social Network Dependence,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332583,FALSE
"Compatible Estimates for the Risk Ratio, Odds Ratio, and Risk Difference",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332695,FALSE
A Joint Model of Opioid Treatment Admissions and Deaths for Adults and Adolescents in Ohio Counties ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332731,FALSE
A Comparison of Some Propensity Score Methods,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332818,FALSE
Comparison of Group Testing Algorithms for Clustered Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332820,FALSE
Incorporating Genetic Network into Case-Control Association Studies with High-Dimensional DNA Methylation Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332569,FALSE
Application of External Concordance Method ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332994,FALSE
Estimating Memory Decline Among Nondemented Older Adults,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332928,FALSE
A Probabilistic Linkage Approach for Combining VA and State Prescription Drug Databases for Evaluating Veterans' Receipt of Long-Term Opioid Therapy Across Multiple Systems,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332938,FALSE
Application of a Method for Identifying Disease Subtypes That Are Etiologically Heterogeneous,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332977,FALSE
Probabilistic Modeling of Sleep and Awake States in Alzheimer's Disease,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332744,FALSE
Integrative Statistical Analysis Pipeline for RNA-Seq and NanoString with Application to Gene Expression Data of Cancer Patients ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332696,FALSE
Bridging Information Between Dose-Response Curves Across Populations in Early Phase Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332746,FALSE
A Simultaneous PK/PD Model for Muscle Relaxant Using Muscle Twitch Counts,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332807,FALSE
STEPDOWN TESTING PROCEDURES for DOSE FINDING STUDY with ADAPTIVE DESIGN,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332574,FALSE
Conditional Power Calculation for the Interim Monitoring of Cluster-Randomized Trials with Interval-Censored Endpoints,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332689,FALSE
Explore Modified Organ Dysfunction Score System to Improve the Prediction of Survival,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332912,FALSE
Discovering Biomarkers Jointly Modeled with Multiple Efficacy Variables in Early Phase Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332589,FALSE
Extended Rank Tests for Analyzing Recurrent Event Data ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332596,FALSE
A Study in the Use of Unsupervised Random Forest in the Analysis of Data Sets Composed of Categorical Variables/Features,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332627,FALSE
A Statistical Evaluation of Cardiovascular Measurements Collected via Mobile Health Technology and Traditional Tools,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332645,FALSE
Method for Evaluating Longitudinal Follow-Up Frequency: Application to Dementia Research,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332671,FALSE
Performance Comparison of Post-Hoc Subgroup Search Algorithms for Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332679,FALSE
"Relationship Between ORR, PFS and OS in Patients Treated with Anti-PD1/PDL1 Therapies",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332568,FALSE
Real-Time Study Milestone Projection in Clinical Trials with Time-To-Event Endpoints,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332890,FALSE
Sensitivity to Infusion and Blood Draw Time Recording Errors in Pharmacokinetic Modeling,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332985,FALSE
A Testing Paradigm for Earl Biomedical Research with Many Correlated Tests,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332819,FALSE
Tobit Regression for Modeling Mean Survival Time Using Data Subject to Multiple Sources of Censoring,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=332852,FALSE
Through the Looking Glass - Has the Economy Turned Upside Down?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330982,FALSE
Bayesian Methods in Real-World Evidence for Medicinal Product Development: Can Prior Distributions Provide a Platform for Creating Real-World Evidence?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330530,FALSE
Uncertainty vs. Ambiguity in Structured Benefit-Risk (BR) Assessment Decisions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329260,FALSE
The Importance of Protocol Objectives to the Statistical Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330733,FALSE
How to Teach Essential Collaboration Skills,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326972,FALSE
Using the R Package: Recursive Partitioning for Modeling Survey Data (RPMS),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329451,FALSE
Exploring the Classification of the Urban-Rural Continuum: Issues and Opportunities,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329426,FALSE
Causal Inference in the Era of Personalization: Handling Complexity with Simplicity,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327120,FALSE
Analytics for the Small to Medium Business,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327291,FALSE
Breaking Bad: Giving Negative News Positively,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328537,FALSE
The Role of Mobile Health in Precision Medicine,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327023,FALSE
Advanced Methods in Quantitative Imaging Analysis ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327090,FALSE
Career Advice for Statistics Educators in the Health Sciences,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330572,FALSE
Adaptive Design: Challenges in Practice,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330078,FALSE
Data Science for Statisticians (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333108,TRUE
Applications of Hot Deck Imputation Methods to Survey Data (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333109,TRUE
Effective Presentations for Statisticians: Success = (PD)2 (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333107,TRUE
"Inference in Three Hours, and More Time for the Good Stuff",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326658,FALSE
Multivariable Thinking with Data Visualization,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326754,FALSE
Multivariate Thinking and the Introductory Statistics Course: Preparing Students to Make Sense of a World Full of Observational Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326722,FALSE
Intro Stats and Intro Data Science: Do We Need Both?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326834,FALSE
High-Dimensional Sign Tests for the Direction of a Skewed Single-Spiked Distribution,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326491,FALSE
"Robust Estimation, Efficiency, and Lasso Debiasing",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326708,FALSE
Pivotal Estimation and Confidence Bands for High-Dimensional Linear Models with Error-in-Variables,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326815,FALSE
MASES: a Nonparametric Dimension Reduction Approach ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326928,FALSE
Maximum Likelihood Estimation of First-Passage Structural Credit Risk Models Correcting for the Survivorship Bias,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326493,FALSE
"Climate Projections, Teleconnections and Estimating Risks for Index-Based Insurance",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326890,FALSE
Predicting High-Cost Members in the HCCI Database,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326891,FALSE
Sensitivity Analysis in Multilevel Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326580,FALSE
Assessing Sensitivity to Unmeasured Confounding with Multiple Treatments and a Binary or Survival Outcome: A Bayesian Approach,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326629,FALSE
A Comparison of Bayesian and Monte Carlo Sensitivity Analysis for Unmeasured Confounding,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326664,FALSE
Causal Inference Using a Bayesian Nonparametric Model with Informative Priors on Sensitivity Parameters,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326804,FALSE
Imputation Approaches for Animal Movement Modeling,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326494,FALSE
Multi-Scale Modeling of Animal Movement and General Behavior Data Using Hidden Markov Models with Hierarchical Structures,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326495,FALSE
Bayesian Inference for Multistate Step-and-Turn Animal Movement in Continuous Time,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326505,FALSE
Hierarchical Nonlinear Spatio-Temporal Agent-Based Models for Collective Animal Movement,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326537,FALSE
What Do We Know About Estimators for the Treatment Policy Estimand?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326631,FALSE
